linkId	fromNode	toNode	meanTime	stdTime
8311007450	8311	7450	55	8
8312003212	8312	3212	62	6
8312008309	8312	8309	49	0
8312008313	8312	8313	68	5
8312012979	8312	12979	27	0
8313008312	8313	8312	68	6
8313008314	8313	8314	27	3
8313011322	8313	11322	7	0
8314008313	8314	8313	27	4
8314008316	8314	8316	26	1
8314008832	8314	8832	12	0
8315003946	8315	3946	19	1
8315009100	8315	9100	5	0
8315009102	8315	9102	17	2
8316008314	8316	8314	26	0
8316008317	8316	8317	38	2
8316008330	8316	8330	95	4
8317008316	8317	8316	38	0
8317008329	8317	8329	84	1
8317011322	8317	11322	29	4
8318009131	8318	9131	12	0
8318009134	8318	9134	24	1
8319007463	8319	7463	12	0
8319008248	8319	8248	85	7
8319012569	8319	12569	25	2
8320003212	8320	3212	62	4
8320008833	8320	8833	22	2
8320011322	8320	11322	109	6
8321008329	8321	8329	71	3
8321008833	8321	8833	38	2
8321011319	8321	11319	27	2
8322002056	8322	2056	14	2
8322007557	8322	7557	26	3
8322007563	8322	7563	40	2
8322008324	8322	8324	36	4
8323008830	8323	8830	50	5
8323011319	8323	11319	56	8
8324002050	8324	2050	14	1
8324002051	8324	2051	9	1
8324008322	8324	8322	36	1
8324010616	8324	10616	75	7
8325008326	8325	8326	48	7
8325008565	8325	8565	23	1
8325008822	8325	8822	125	14
8326008325	8326	8325	48	4
8326011319	8326	11319	90	11
8327006708	8327	6708	44	1
8327010366	8327	10366	60	6
8327010370	8327	10370	81	9
8327012487	8327	12487	58	7
8328001843	8328	1843	37	1
8328007020	8328	7020	20	0
8328008334	8328	8334	14	2
8328012957	8328	12957	42	4
8329008317	8329	8317	84	6
8329008321	8329	8321	71	9
8329008330	8329	8330	42	4
8330008316	8330	8316	95	8
8330008329	8330	8329	42	5
8330008332	8330	8332	104	5
8331008332	8331	8332	66	7
8331008742	8331	8742	69	1
8331008832	8331	8832	51	6
8332008330	8332	8330	104	8
8332008331	8332	8331	66	7
8332008333	8332	8333	58	2
8332011323	8332	11323	101	12
8333008332	8333	8332	58	7
8333008337	8333	8337	118	9
8333011319	8333	11319	146	9
8333011320	8333	11320	45	1
8334007016	8334	7016	60	9
8334007020	8334	7020	12	0
8334008328	8334	8328	14	1
8334008335	8334	8335	60	4
8335002827	8335	2827	10	0
8335007865	8335	7865	17	0
8335008334	8335	8334	60	7
8335010598	8335	10598	72	0
8336002826	8336	2826	7	0
8336008342	8336	8342	22	2
8337008333	8337	8333	118	13
8337008338	8337	8338	46	0
8337008555	8337	8555	64	0
8337008564	8337	8564	82	8
8338008033	8338	8033	6	0
8338008337	8338	8337	46	3
8338011320	8338	11320	104	2
8339008033	8339	8033	24	3
8339008036	8339	8036	68	2
8340008033	8340	8033	62	4
8340008036	8340	8036	24	2
8341008036	8341	8036	18	2
8341008370	8341	8370	70	9
8341011317	8341	11317	81	1
8342002795	8342	2795	7	0
8342006914	8342	6914	62	7
8342008336	8342	8336	22	3
8342012370	8342	12370	60	9
8344002795	8344	2795	8	1
8344008349	8344	8349	14	2
8344012221	8344	12221	61	9
8345004480	8345	4480	40	4
8346003228	8346	3228	60	8
8346004479	8346	4479	32	4
8346007220	8346	7220	61	9
8346011320	8346	11320	89	6
8347007811	8347	7811	24	3
8348008169	8348	8169	114	4
8349008344	8349	8344	14	2
8349008351	8349	8351	48	6
8349010350	8349	10350	72	4
8349012192	8349	12192	73	1
8351004402	8351	4402	89	10
8351006750	8351	6750	72	4
8351008349	8351	8349	48	3
8351008352	8351	8352	44	6
8352004403	8352	4403	73	10
8352006743	8352	6743	75	5
8352008351	8352	8351	44	0
8352008355	8352	8355	30	4
8353008104	8353	8104	137	0
8353008362	8353	8362	36	0
8353011257	8353	11257	75	6
8354008106	8354	8106	131	2
8354008362	8354	8362	42	0
8355004404	8355	4404	58	4
8355008352	8355	8352	30	1
8355008356	8355	8356	30	4
8355010346	8355	10346	60	4
8356004405	8356	4405	73	5
8356006375	8356	6375	73	7
8356008355	8356	8355	30	4
8356008357	8356	8357	59	0
8357004406	8357	4406	61	2
8357006374	8357	6374	61	7
8357008356	8357	8356	59	8
8357008828	8357	8828	52	5
8358004409	8358	4409	73	6
8358005167	8358	5167	60	1
8358006212	8358	6212	18	2
8358008360	8358	8360	30	1
8359007218	8359	7218	23	3
8359007220	8359	7220	34	5
8360005972	8360	5972	37	3
8360005986	8360	5986	26	3
8360008358	8360	8358	30	3
8360010574	8360	10574	64	9
8361009223	8361	9223	4	0
8361010643	8361	10643	109	9
8361010644	8361	10644	77	6
8362007222	8362	7222	14	1
8362008353	8362	8353	36	2
8362008354	8362	8354	42	4
8363002337	8363	2337	65	9
8363008292	8363	8292	65	1
8363008294	8363	8294	73	5
8363008430	8363	8430	156	16
8364002090	8364	2090	34	0
8364002441	8364	2441	51	4
8364007672	8364	7672	62	2
8364010636	8364	10636	120	17
8365003232	8365	3232	32	2
8365007176	8365	7176	21	2
8365007221	8365	7221	56	3
8365008374	8365	8374	62	9
8366007585	8366	7585	51	0
8366010619	8366	10619	63	3
8366010624	8366	10624	105	8
8366010625	8366	10625	41	0
8367003230	8367	3230	14	1
8367008368	8367	8368	25	3
8367011321	8367	11321	39	5
8368003230	8368	3230	24	3
8368008367	8368	8367	25	3
8368008369	8368	8369	5	0
8369003229	8369	3229	10	1
8369008368	8369	8368	5	0
8369008373	8369	8373	66	2
8370003228	8370	3228	26	0
8370003229	8370	3229	9	1
8370008341	8370	8341	70	5
8370008548	8370	8548	102	3
8371004431	8371	4431	72	3
8371007045	8371	7045	52	1
8371007455	8371	7455	73	7
8371010614	8371	10614	103	15
8372002825	8372	2825	44	2
8372007046	8372	7046	60	6
8372008375	8372	8375	61	8
8372010601	8372	10601	72	1
8373008369	8373	8369	66	0
8373008374	8373	8374	44	0
8373008548	8373	8548	66	5
8374007182	8374	7182	126	3
8374008365	8374	8365	62	0
8374008373	8374	8373	44	0
8374008821	8374	8821	65	5
8375006978	8375	6978	73	10
8375008372	8375	8372	61	8
8375008376	8375	8376	60	0
8375010602	8375	10602	71	7
8376002841	8376	2841	46	6
8376006973	8376	6973	71	6
8376006986	8376	6986	64	9
8376008375	8376	8375	60	8
8377008378	8377	8378	31	2
8377010595	8377	10595	72	9
8377010596	8377	10596	73	6
8377012181	8377	12181	18	0
8378006866	8378	6866	61	8
8378006883	8378	6883	61	4
8378008377	8378	8377	31	4
8378008380	8378	8380	10	0
8379007176	8379	7176	40	3
8379007177	8379	7177	24	3
8379008454	8379	8454	82	8
8379011254	8379	11254	77	7
8380006865	8380	6865	75	5
8380006882	8380	6882	72	7
8380008378	8380	8378	10	0
8380008381	8380	8381	41	2
8381008380	8381	8380	41	5
8381008382	8381	8382	68	1
8381009635	8381	9635	47	4
8381010589	8381	10589	61	8
8382006707	8382	6707	75	5
8382008381	8382	8381	68	6
8382008383	8382	8383	30	0
8382009634	8382	9634	39	1
8383004426	8383	4426	61	0
8383006274	8383	6274	60	1
8383008382	8383	8382	30	1
8383008385	8383	8385	32	0
8384007215	8384	7215	49	1
8384011257	8384	11257	50	1
8384011260	8384	11260	47	2
8385008383	8385	8383	32	4
8385008386	8385	8386	59	3
8385010583	8385	10583	73	2
8385010584	8385	10584	73	6
8386004429	8386	4429	61	9
8386006272	8386	6272	60	1
8386008385	8386	8385	59	7
8386008398	8386	8398	36	5
8387007281	8387	7281	6	0
8387008388	8387	8388	37	3
8387011260	8387	11260	46	4
8388007212	8388	7212	13	1
8388008387	8388	8387	37	4
8388008389	8388	8389	53	1
8388008392	8388	8392	71	2
8389008388	8389	8388	53	5
8389008390	8389	8390	51	2
8389008403	8389	8403	62	3
8389011260	8389	11260	31	1
8390008389	8390	8389	51	5
8390008391	8390	8391	36	2
8390008397	8390	8397	58	4
8390011261	8390	11261	35	0
8391008390	8391	8390	36	0
8391008392	8391	8392	35	1
8391008396	8391	8396	79	0
8392007194	8392	7194	20	1
8392008388	8392	8388	71	10
8392008391	8392	8391	35	2
8392008393	8392	8393	79	7
8393007191	8393	7191	16	2
8393008392	8393	8392	79	0
8393008394	8393	8394	36	3
8393008396	8393	8396	36	4
8394007188	8394	7188	8	1
8394008393	8394	8393	36	1
8394008395	8394	8395	30	0
8395008394	8395	8394	30	4
8395008396	8395	8396	38	4
8395011262	8395	11262	31	2
8396008391	8396	8391	79	4
8396008393	8396	8393	36	4
8396008395	8396	8395	38	2
8396008397	8396	8397	36	4
8397008390	8397	8390	58	0
8397008396	8397	8396	36	4
8397008401	8397	8401	30	3
8397011262	8397	11262	38	1
8398006186	8398	6186	63	1
8398006282	8398	6282	85	10
8398008386	8398	8386	36	1
8398008399	8398	8399	24	2
8399006186	8399	6186	46	1
8399008398	8399	8398	24	0
8399008402	8399	8402	60	2
8399010578	8399	10578	60	8
8400007187	8400	7187	4	0
8400008413	8400	8413	34	2
8400011262	8400	11262	34	5
8401007187	8401	7187	55	0
8401008397	8401	8397	30	3
8401008409	8401	8409	37	5
8401011261	8401	11261	79	0
8402006163	8402	6163	61	8
8402006191	8402	6191	72	4
8402008399	8402	8399	60	2
8402008406	8402	8406	60	9
8403007215	8403	7215	36	1
8403008389	8403	8389	62	0
8403008404	8403	8404	22	3
8403008405	8403	8405	40	2
8404008403	8404	8403	22	1
8404008405	8404	8405	37	0
8404008409	8404	8409	57	2
8404011261	8404	11261	37	1
8405008403	8405	8403	40	6
8405008404	8405	8404	37	1
8405011258	8405	11258	58	8
8405011259	8405	11259	99	11
8406008402	8406	8402	60	1
8406008407	8406	8407	61	4
8406010571	8406	10571	72	4
8406010572	8406	10572	71	3
8407005879	8407	5879	73	3
8407005883	8407	5883	72	6
8407008406	8407	8406	61	5
8407008408	8407	8408	60	2
8408005794	8408	5794	51	0
8408008407	8408	8407	60	7
8408010565	8408	10565	59	0
8408010566	8408	10566	71	2
8409007186	8409	7186	65	4
8409008401	8409	8401	37	5
8409008404	8409	8404	57	4
8409011259	8409	11259	89	6
8410003969	8410	3969	3	0
8410008453	8410	8453	28	3
8410012118	8410	12118	34	3
8410012119	8410	12119	34	4
8411002841	8411	2841	17	2
8413007186	8413	7186	19	1
8413008400	8413	8400	34	2
8413008417	8413	8417	114	12
8414007351	8414	7351	5	0
8414007519	8414	7519	5	0
8415002821	8415	2821	9	1
8415007598	8415	7598	99	7
8415008118	8415	8118	16	1
8416002876	8416	2876	9	1
8416007597	8416	7597	101	9
8417008413	8417	8413	114	10
8417008418	8417	8418	12	0
8417008439	8417	8439	37	4
8418008417	8418	8417	12	0
8418008419	8418	8419	4	0
8418008438	8418	8438	36	3
8419008418	8419	8418	4	0
8419008420	8419	8420	7	1
8419008437	8419	8437	36	1
8420007185	8420	7185	16	2
8420008419	8420	8419	7	0
8420008436	8420	8436	40	5
8421002860	8421	2860	9	0
8421008098	8421	8098	20	1
8421010380	8421	10380	72	2
8422002859	8422	2859	6	0
8422004375	8422	4375	50	2
8422008093	8422	8093	20	0
8423007185	8423	7185	55	4
8423008424	8423	8424	37	0
8423008433	8423	8433	40	2
8423011259	8423	11259	12	1
8424008423	8424	8423	37	3
8424008433	8424	8433	60	6
8424011258	8424	11258	31	1
8425007826	8425	7826	16	0
8426007782	8426	7782	16	0
8427008429	8427	8429	67	2
8427008454	8427	8454	90	8
8427009153	8427	9153	58	0
8427011254	8427	11254	60	7
8428008803	8428	8803	60	4
8428012056	8428	12056	18	1
8428012058	8428	12058	35	5
8428012133	8428	12133	30	3
8429008427	8429	8427	67	2
8429008459	8429	8459	108	10
8429011255	8429	11255	47	2
8429011258	8429	11258	85	2
8430008290	8430	8290	79	1
8430008363	8430	8363	156	20
8430011006	8430	11006	41	2
8431008433	8431	8433	32	1
8431008434	8431	8434	43	4
8431008447	8431	8447	79	11
8431011255	8431	11255	20	3
8432009109	8432	9109	25	0
8432009134	8432	9134	11	0
8432010506	8432	10506	20	0
8433008423	8433	8423	40	5
8433008424	8433	8424	60	0
8433008431	8433	8431	32	2
8433008434	8433	8434	50	6
8434008431	8434	8431	43	0
8434008433	8434	8433	50	7
8434008435	8434	8435	16	1
8435008434	8435	8434	16	1
8435008436	8435	8436	8	0
8435008446	8435	8446	32	3
8436008420	8436	8420	40	6
8436008435	8436	8435	8	0
8436008437	8436	8437	8	0
8436011256	8436	11256	34	0
8437008419	8437	8419	36	5
8437008436	8437	8436	8	1
8437008438	8437	8438	7	1
8437008445	8437	8445	34	4
8438008418	8438	8418	36	0
8438008437	8438	8437	7	1
8438008439	8438	8439	11	0
8438008444	8438	8444	34	3
8439008417	8439	8417	37	0
8439008438	8439	8438	11	1
8439008443	8439	8443	36	3
8440003968	8440	3968	57	7
8440007466	8440	7466	58	3
8440012114	8440	12114	6	0
8441008932	8441	8932	41	2
8441010534	8441	10534	3	0
8441012264	8441	12264	79	10
8441012265	8441	12265	25	3
8442010533	8442	10533	49	7
8442012259	8442	12259	41	0
8442012323	8442	12323	11	0
8443008439	8443	8439	36	0
8443008444	8443	8444	5	0
8443008466	8443	8466	77	8
8443009244	8443	9244	4	0
8444008438	8444	8438	34	0
8444008443	8444	8443	5	0
8444008445	8444	8445	8	0
8445008437	8445	8437	34	3
8445008444	8445	8444	8	0
8445011256	8445	11256	10	0
8446008435	8446	8435	32	4
8446008447	8446	8447	56	3
8446008462	8446	8462	89	5
8446011256	8446	11256	8	1
8447008431	8447	8431	79	5
8447008446	8447	8446	56	2
8447008449	8447	8449	36	4
8447008461	8447	8461	71	8
8448008450	8448	8450	19	2
8448009107	8448	9107	80	11
8448010505	8448	10505	36	5
8449008447	8449	8447	36	1
8449008459	8449	8459	40	2
8449008460	8449	8460	31	3
8449011255	8449	11255	101	2
8450002436	8450	2436	14	1
8450008448	8450	8448	19	0
8450010508	8450	10508	75	2
8451002436	8451	2436	66	5
8451008452	8451	8452	3	0
8451010508	8451	10508	42	2
8452008451	8452	8451	3	0
8452009146	8452	9146	66	8
8452009147	8452	9147	7	0
8453008410	8453	8410	28	1
8453012117	8453	12117	3	0
8453012118	8453	12118	29	0
8453012119	8453	12119	33	1
8454008379	8454	8379	82	4
8454008427	8454	8427	90	3
8454008459	8454	8459	52	2
8454008501	8454	8501	46	1
8455008799	8455	8799	24	0
8455008802	8455	8802	17	0
8455009146	8455	9146	28	2
8455012030	8455	12030	10	1
8456003948	8456	3948	19	2
8456003949	8456	3949	79	10
8456008793	8456	8793	48	1
8457003985	8457	3985	4	0
8457012062	8457	12062	23	1
8457012063	8457	12063	6	0
8458008459	8458	8459	42	0
8458008460	8458	8460	55	1
8458011251	8458	11251	29	3
8459008429	8459	8429	108	2
8459008449	8459	8449	40	1
8459008454	8459	8454	52	1
8459008458	8459	8458	42	6
8460008449	8460	8449	31	2
8460008458	8460	8458	55	3
8460008461	8460	8461	49	1
8460008470	8460	8470	36	3
8461008447	8461	8447	71	3
8461008460	8461	8460	49	0
8461008462	8461	8462	48	2
8461008469	8461	8469	37	4
8462008446	8462	8446	89	4
8462008461	8462	8461	48	2
8462008466	8462	8466	43	3
8462008468	8462	8468	55	4
8463010323	8463	10323	44	4
8463012072	8463	12072	11	1
8463012073	8463	12073	35	1
8464012071	8464	12071	51	1
8464012078	8464	12078	5	0
8464012079	8464	12079	59	1
8464012128	8464	12128	28	0
8465008847	8465	8847	4	0
8465012076	8465	12076	32	2
8465012079	8465	12079	78	8
8465012080	8465	12080	4	0
8466008443	8466	8443	77	9
8466008462	8466	8462	43	5
8466011252	8466	11252	36	0
8467008847	8467	8847	10	1
8467008852	8467	8852	30	2
8467012134	8467	12134	14	0
8468008462	8468	8462	55	2
8468008469	8468	8469	27	1
8468008474	8468	8474	32	4
8468011252	8468	11252	23	1
8469008461	8469	8461	37	3
8469008468	8469	8468	27	0
8469008470	8469	8470	29	4
8469008473	8469	8473	32	0
8470008460	8470	8460	36	4
8470008469	8470	8469	29	0
8470011251	8470	11251	34	2
8471008472	8471	8472	3	0
8471009190	8471	9190	15	2
8471012121	8471	12121	18	2
8471012268	8471	12268	56	0
8472003970	8472	3970	77	9
8472008471	8472	8471	3	0
8472012121	8472	12121	8	1
8472012273	8472	12273	46	0
8473008469	8473	8469	32	2
8473008474	8473	8474	48	3
8473008504	8473	8504	40	2
8474008468	8474	8468	32	3
8474008473	8474	8473	48	7
8474011248	8474	11248	39	3
8475008476	8475	8476	6	0
8475008885	8475	8885	59	0
8475008926	8475	8926	20	1
8475012276	8475	12276	4	0
8476008475	8476	8475	6	0
8476012276	8476	12276	4	0
8476012331	8476	12331	47	3
8476012332	8476	12332	63	7
8477003978	8477	3978	24	3
8477010536	8477	10536	61	5
8477012332	8477	12332	7	1
8478008481	8478	8481	26	3
8478012328	8478	12328	46	2
8478012329	8478	12329	34	3
8478012330	8478	12330	34	0
8479008780	8479	8780	78	1
8479009243	8479	9243	20	2
8479011249	8479	11249	72	1
8480008485	8480	8485	94	7
8480009243	8480	9243	21	3
8480011248	8480	11248	26	3
8480011252	8480	11252	61	5
8481008478	8481	8478	26	0
8481012329	8481	12329	34	1
8481012330	8481	12330	34	1
8481012331	8481	12331	5	0
8482004972	8482	4972	120	10
8482008483	8482	8483	5	0
8482010805	8482	10805	4	0
8482012322	8482	12322	99	0
8483005083	8483	5083	96	8
8483008482	8483	8482	5	0
8483010545	8483	10545	150	13
8483010805	8483	10805	3	0
8484004972	8484	4972	4	0
8484004988	8484	4988	43	4
8484010545	8484	10545	90	9
8485008480	8485	8480	94	0
8485008499	8485	8499	50	7
8485011245	8485	11245	70	10
8486004972	8486	4972	100	10
8486008487	8486	8487	5	0
8486010540	8486	10540	88	11
8486010547	8486	10547	14	2
8487003981	8487	3981	72	2
8487004995	8487	4995	14	2
8487008486	8487	8486	5	0
8488008489	8488	8489	82	5
8488008490	8488	8490	13	1
8488011245	8488	11245	54	0
8489007169	8489	7169	114	10
8489008488	8489	8488	82	4
8490008488	8490	8488	13	0
8490008491	8490	8491	58	4
8490008497	8490	8497	51	3
8491007169	8491	7169	73	2
8491008490	8491	8490	58	7
8491008492	8491	8492	39	2
8491008496	8491	8496	22	0
8492003225	8492	3225	33	0
8492008491	8492	8491	39	0
8492008701	8492	8701	51	7
8493011032	8493	11032	33	0
8493012083	8493	12083	72	4
8493012139	8493	12139	72	8
8494009679	8494	9679	71	0
8494011034	8494	11034	42	5
8494012158	8494	12158	60	7
8495011173	8495	11173	150	10
8495011178	8495	11178	52	2
8496003225	8496	3225	59	4
8496007156	8496	7156	23	1
8496008491	8496	8491	22	3
8497008490	8497	8490	51	2
8497011240	8497	11240	120	9
8497011244	8497	11244	91	7
8498011183	8498	11183	72	5
8498012471	8498	12471	26	2
8498012474	8498	12474	26	2
8499007171	8499	7171	46	2
8499008485	8499	8485	50	1
8499011244	8499	11244	89	0
8500011182	8500	11182	72	5
8500012470	8500	12470	17	1
8500012471	8500	12471	56	5
8501007174	8501	7174	50	7
8501007178	8501	7178	95	3
8501008454	8501	8454	46	4
8501011251	8501	11251	45	3
8502003233	8502	3233	42	0
8502008504	8502	8504	33	2
8502011248	8502	11248	12	1
8503009993	8503	9993	37	4
8503011200	8503	11200	4	0
8504003233	8504	3233	24	3
8504008473	8504	8473	40	2
8504008502	8504	8502	33	2
8505009679	8505	9679	50	4
8505011035	8505	11035	45	5
8505011783	8505	11783	82	1
8506011015	8506	11015	45	0
8506011016	8506	11016	50	1
8506012302	8506	12302	57	8
8507008508	8507	8508	90	12
8507009650	8507	9650	72	6
8507011017	8507	11017	44	2
8507011781	8507	11781	103	1
8508008507	8508	8507	90	8
8508008914	8508	8914	96	2
8508011014	8508	11014	186	3
8508012303	8508	12303	60	2
8509011082	8509	11082	3	0
8509011083	8509	11083	63	7
8509011088	8509	11088	105	15
8510007170	8510	7170	30	0
8510007174	8510	7174	45	4
8510011246	8510	11246	138	17
8510011247	8510	11247	71	10
8511002381	8511	2381	25	3
8511002382	8511	2382	26	1
8511008512	8511	8512	27	0
8511010809	8511	10809	34	5
8512002381	8512	2381	30	4
8512002382	8512	2382	24	0
8512008511	8512	8511	27	4
8512010815	8512	10815	97	7
8513012319	8513	12319	9	1
8513012320	8513	12320	68	10
8514008513	8514	8513	18	0
8515008280	8515	8280	13	1
8515009772	8515	9772	38	0
8516005084	8516	5084	7	0
8516005085	8516	5085	7	1
8516007921	8516	7921	22	2
8516008617	8516	8617	42	0
8517007170	8517	7170	116	14
8517008544	8517	8544	68	6
8517011242	8517	11242	63	4
8517011246	8517	11246	46	0
8518005087	8518	5087	52	2
8518005481	8518	5481	7	1
8518005487	8518	5487	49	7
8519008525	8519	8525	81	3
8519008543	8519	8543	70	9
8519011242	8519	11242	22	2
8520007170	8520	7170	80	3
8520011240	8520	11240	72	3
8520011242	8520	11242	71	0
8520011243	8520	11243	51	3
8521005484	8521	5484	7	1
8521008522	8521	8522	50	1
8521010823	8521	10823	52	3
8522004439	8522	4439	73	5
8522005742	8522	5742	18	2
8522008521	8522	8521	50	0
8522008524	8522	8524	10	0
8523007156	8523	7156	79	8
8523008525	8523	8525	89	9
8523008529	8523	8529	71	2
8523011240	8523	11240	46	2
8524004438	8524	4438	84	6
8524005742	8524	5742	19	0
8524005745	8524	5745	72	6
8524008522	8524	8522	10	0
8525008519	8525	8519	81	9
8525008523	8525	8523	89	11
8525008530	8525	8530	44	5
8525008532	8525	8532	126	2
8526007155	8526	7155	43	1
8526008529	8526	8529	72	1
8526008699	8526	8699	72	1
8527006130	8527	6130	12	1
8527006255	8527	6255	118	17
8527012410	8527	12410	73	9
8528006765	8528	6765	14	0
8528006773	8528	6773	12	0
8528006781	8528	6781	82	4
8529008523	8529	8523	71	7
8529008526	8529	8526	72	3
8529008530	8529	8530	131	2
8529008698	8529	8698	71	8
8530008525	8530	8525	44	5
8530008529	8530	8529	131	12
8530009743	8530	9743	23	1
8531004458	8531	4458	60	5
8531010841	8531	10841	51	3
8531012464	8531	12464	7	1
8532008525	8532	8525	126	12
8532008533	8532	8533	48	1
8532008542	8532	8542	121	6
8532009742	8532	9742	90	13
8533008532	8533	8532	48	1
8533008672	8533	8672	161	15
8533011315	8533	11315	45	4
8534012100	8534	12100	4	0
8534012521	8534	12521	36	2
8534012522	8534	12522	20	3
8535008536	8535	8536	58	4
8535008539	8535	8539	63	6
8535008812	8535	8812	72	9
8535011315	8535	11315	63	7
8536008535	8536	8535	58	5
8536008538	8536	8538	67	6
8536008813	8536	8813	85	12
8536011314	8536	11314	196	1
8537012320	8537	12320	8	0
8537012321	8537	12321	19	0
8538008536	8538	8536	67	4
8538008539	8538	8539	36	4
8538010100	8538	10100	24	3
8539008535	8539	8535	63	1
8539008538	8539	8538	36	4
8539010101	8539	10101	18	0
8540008542	8540	8542	80	9
8540011315	8540	11315	120	3
8541004448	8541	4448	36	4
8541007480	8541	7480	24	3
8541012457	8541	12457	14	0
8541012512	8541	12512	58	7
8542008532	8542	8532	121	0
8542008540	8542	8540	80	8
8542008543	8542	8543	45	4
8542011318	8542	11318	118	14
8543008519	8543	8519	70	4
8543008542	8543	8542	45	0
8543008544	8543	8544	74	1
8543011242	8543	11242	73	10
8544008517	8544	8517	68	1
8544008543	8544	8543	74	4
8544011318	8544	11318	51	0
8545002125	8545	2125	28	2
8545008546	8545	8546	17	2
8545010820	8545	10820	36	3
8546008545	8546	8545	17	2
8546010819	8546	10819	9	1
8548008370	8548	8370	102	15
8548008373	8548	8373	66	2
8548008549	8548	8549	23	0
8549008548	8549	8548	23	1
8549008553	8549	8553	73	10
8549011317	8549	11317	70	1
8551002131	8551	2131	34	0
8551002132	8551	2132	29	4
8551008552	8551	8552	34	5
8551010848	8551	10848	82	2
8552002131	8552	2131	27	1
8552002132	8552	2132	27	0
8552008551	8552	8551	34	0
8552011092	8552	11092	43	6
8553008549	8553	8549	73	8
8553008554	8553	8554	36	1
8553010101	8553	10101	36	1
8554008553	8554	8553	36	4
8554010100	8554	10100	40	3
8554011317	8554	11317	81	6
8555008337	8555	8337	64	9
8555008557	8555	8557	185	1
8555011316	8555	11316	106	3
8555011317	8555	11317	81	1
8556008564	8556	8564	42	5
8556008565	8556	8565	40	4
8557008555	8557	8555	185	9
8557008820	8557	8820	147	7
8557011314	8557	11314	72	6
8558001988	8558	1988	32	3
8558010854	8558	10854	23	0
8559002142	8559	2142	20	2
8559008563	8559	8563	7	1
8560003227	8560	3227	7	0
8560008816	8560	8816	95	2
8560011351	8560	11351	98	7
8561003227	8561	3227	87	11
8561008562	8561	8562	75	7
8561008565	8561	8565	108	11
8561008569	8561	8569	122	4
8562008561	8562	8561	75	2
8562011316	8562	11316	96	12
8563002142	8563	2142	30	4
8563008559	8563	8559	7	0
8563010855	8563	10855	77	6
8564008337	8564	8337	82	0
8564008556	8564	8556	42	4
8564011316	8564	11316	110	15
8565008325	8565	8325	23	3
8565008556	8565	8556	40	2
8565008561	8565	8561	108	1
8565011354	8565	11354	163	7
8566002207	8566	2207	29	3
8566002208	8566	2208	24	3
8566008567	8566	8567	26	2
8566010856	8566	10856	37	0
8567002207	8567	2207	25	3
8567002208	8567	2208	23	1
8567008566	8567	8566	26	0
8567008963	8567	8963	43	4
8568008576	8568	8576	162	18
8568011353	8568	11353	208	9
8568011354	8568	11354	26	1
8569008561	8569	8561	122	6
8569009744	8569	9744	182	2
8569011354	8569	11354	45	6
8570008575	8570	8575	23	0
8570011104	8570	11104	36	3
8571008572	8571	8572	67	5
8571008574	8571	8574	102	0
8571009744	8571	9744	41	1
8572008571	8572	8571	67	9
8572008573	8572	8573	83	3
8572008817	8572	8817	63	4
8573008572	8573	8572	83	12
8573008574	8573	8574	52	0
8573008619	8573	8619	118	2
8573011347	8573	11347	134	4
8574008571	8574	8571	102	4
8574008573	8574	8573	52	3
8574008576	8574	8576	104	6
8575002143	8575	2143	32	1
8575008570	8575	8570	23	3
8575010867	8575	10867	66	1
8576008568	8576	8568	162	17
8576008574	8576	8574	104	7
8576011350	8576	11350	95	2
8577003176	8577	3176	2	0
8578008583	8578	8583	124	13
8578009687	8578	9687	67	2
8578011353	8578	11353	15	0
8579002213	8579	2213	48	6
8579012540	8579	12540	10	0
8580008619	8580	8619	98	6
8580011349	8580	11349	82	6
8580011350	8580	11350	89	13
8581008621	8581	8621	34	4
8581009028	8581	9028	59	4
8581010752	8581	10752	23	2
8582002072	8582	2072	43	0
8582011108	8582	11108	68	1
8582012539	8582	12539	27	4
8583008271	8583	8271	120	18
8583008578	8583	8578	124	3
8583008585	8583	8585	83	1
8583011352	8583	11352	107	5
8584002147	8584	2147	31	3
8584002148	8584	2148	34	0
8584008587	8584	8587	34	1
8584012576	8584	12576	66	0
8585008270	8585	8270	169	13
8585008583	8585	8583	83	6
8585008586	8585	8586	82	2
8585011386	8585	11386	91	9
8586008585	8586	8585	82	4
8586008589	8586	8589	70	10
8586011349	8586	11349	80	1
8586011352	8586	11352	60	7
8587002147	8587	2147	24	1
8587002148	8587	2148	22	1
8587008584	8587	8584	34	2
8587010872	8587	10872	4	0
8588008589	8588	8589	94	13
8588008618	8588	8618	106	6
8588011349	8588	11349	50	0
8589008586	8589	8586	70	8
8589008588	8589	8588	94	11
8589011386	8589	11386	96	1
8590008591	8590	8591	25	3
8590010857	8590	10857	49	5
8590012501	8590	12501	23	1
8590012506	8590	12506	23	0
8591008590	8591	8590	25	2
8591008970	8591	8970	42	2
8591012501	8591	12501	22	0
8591012506	8591	12506	24	1
8592008595	8592	8595	20	1
8592012505	8592	12505	21	3
8592012508	8592	12508	69	9
8593008594	8593	8594	75	4
8593011386	8593	11386	68	5
8593011388	8593	11388	79	0
8594008236	8594	8236	67	0
8594008593	8594	8593	75	8
8594008598	8594	8598	58	0
8595008592	8595	8592	20	2
8595012504	8595	12504	59	7
8595012509	8595	12509	19	2
8596008236	8596	8236	21	0
8596008598	8596	8598	60	1
8596008599	8596	8599	89	13
8597008600	8597	8600	22	2
